24582328	3.1430378	101.7043299	13 Jalan Sin Chew Kee, 50150 Kuala Lumpur, Malaysia
24582329	3.1429888	101.7043005	16 Jalan Sin Chew Kee, 50150 Kuala Lumpur, Malaysia
24582335	3.1450146	101.7064866	32 Jalan Sin Chew Kee, 50150 Kuala Lumpur, Malaysia
24582337	3.1445553	101.7059843	50200 Kuala Lumpur, Malaysia
24582338	3.1445553	101.7059843	120 Jalan Pudu, 50200 Kuala Lumpur, Malaysia
24582339	3.144261	101.7064611	118 Jalan Pudu, 50200 Kuala Lumpur, Malaysia
24582340	3.1449623	101.7055963	124 Jalan Pudu, 50200 Kuala Lumpur, Malaysia
24582341	3.1453137	101.7057572	116 Jalan Pudu, 50200 Kuala Lumpur, Malaysia
24582342	3.1446333	101.7051957	Lorong Pudu, 50200 Kuala Lumpur, Malaysia
24582343	3.1456127	101.706547	111 Jalan Pudu, 50200 Kuala Lumpur, Malaysia
24582347	3.1455017	101.7066926	27 Tengkat Tong Shin, 50200 Kuala Lumpur, Malaysia
24582348	3.1459439	101.7062344	12 Tengkat Tong Shin, 50200 Kuala Lumpur, Malaysia
24582357	3.1480009	101.7063628	31 Jalan Tong Shin, 50200 Kuala Lumpur, Malaysia
24585835	3.1464301	101.700511	1 Jalan Ceylon, 50200 Kuala Lumpur, Malaysia
24585837	3.1467513	101.7008482	18 Jalan Pudu, 50200 Kuala Lumpur, Malaysia
24585839	3.1464837	101.7008758	9 Jalan Pudu Lama, 50200 Kuala Lumpur, Malaysia
24585840	3.1463049	101.7011164	9 Jalan Pudu Lama, 50200 Kuala Lumpur, Malaysia
24585841	3.146256	101.7011131	15 Jalan Pudu Lama, 50200 Kuala Lumpur, Malaysia
24585842	3.1466511	101.7000929	32 Jalan Pudu, 50200 Kuala Lumpur, Malaysia
24585843	3.1471405	101.7010296	2 Jalan Pudu, 50200 Kuala Lumpur, Malaysia
24586976	3.1473115	101.6967577	22 Jalan Pudu Lama, 50200 Kuala Lumpur, Malaysia
24691652	3.0551635	101.6931843	Jalan Tun Tan Siew Sin, 50000 Kuala Lumpur, Malaysia
24691653	3.0543127	101.6928258	57000 Kuala Lumpur, Malaysia
25385811	3.1298284	101.671132	57000 Kuala Lumpur, Malaysia
25385816	3.1166209	101.6765689	59100 Kuala Lumpur, Malaysia
26023344	3.1262129	101.7274469	59200 Kuala Lumpur, Malaysia
26023353	3.1176655	101.7260764	55100 Kuala Lumpur, Malaysia
26023354	3.1178566	101.7254132	54 Jalan Ikan Mas, 56100 Cheras (Kuala Lumpur), Malaysia
26023355	3.1174504	101.7252764	56100 Cheras (Kuala Lumpur), Malaysia
26023356	3.1177201	101.7263704	58 Jalan Ikan Ayu, 56100 Cheras (Kuala Lumpur), Malaysia
26122259	3.1015419	101.7213702	60 Jalan Ikan Ayu, 56100 Cheras (Kuala Lumpur), Malaysia
26122260	3.0986271	101.721506	Jogging Track, 56000 Cheras (Kuala Lumpur), Malaysia
26456731	3.1744176	101.6983585	56000 Cheras (Kuala Lumpur), Malaysia
26456732	3.1762393	101.6994461	56000 Cheras (Kuala Lumpur), Malaysia
26456733	3.1758439	101.6996656	18 Jalan Pahang Barat, 50300 Kuala Lumpur, Malaysia
26456734	3.1759956	101.6989177	53000 Kuala Lumpur, Malaysia
26456736	3.1755898	101.698632	50300 Kuala Lumpur, Malaysia
26456737	3.175145	101.6985807	50300 Kuala Lumpur, Malaysia
26456738	3.1756341	101.6987115	53000 Kuala Lumpur, Malaysia
26457833	3.0726175	101.7104865	53000 Kuala Lumpur, Malaysia
26457834	3.0725312	101.7104376	57000 Kuala Lumpur, Malaysia
26457836	3.0724974	101.7144526	22 Jalan 5/146, 57000 Kuala Lumpur, Malaysia
26457838	3.072343	101.7142383	15 Jalan 20B/146, 57000 Kuala Lumpur, Malaysia
26458539	3.0728374	101.7148776	16 Jalan 20C/146, 57000 Kuala Lumpur, Malaysia
26458540	3.0725491	101.7150893	22 Jalan 30E/146, 57000 Kuala Lumpur, Malaysia
26458541	3.0719316	101.7154984	22 Jalan 30E/146, 57000 Kuala Lumpur, Malaysia
26458542	3.0716529	101.7156764	13 Jalan Tasik Selatan 30D, 57000 Kuala Lumpur, Malaysia
26765177	3.2032474	101.7340664	18 Jalan Tasik Selatan 30C, 57000 Kuala Lumpur, Malaysia
26775217	3.1862905	101.7369198	53300 Setapak, Malaysia
26775218	3.1862892	101.7370934	53300 Setapak, Malaysia
26775219	3.1855071	101.7375322	53300 Setapak, Malaysia
26775221	3.18536	101.7374451	53300 Setapak, Malaysia
26775222	3.1854479	101.7381273	53300 Setapak, Malaysia
26775223	3.185265	101.7381121	53300 Setapak, Malaysia
26775224	3.1857354	101.7386621	53300 Setapak, Malaysia
26775225	3.1855807	101.738766	53300 Setapak, Malaysia
26775226	3.1862749	101.7389593	53300 Setapak, Malaysia
26775227	3.1861834	101.7391383	Jalan 4/27E, 53300 Setapak, Malaysia
26775228	3.186734	101.7391555	54200 Setapak, Malaysia
26775230	3.186656	101.7393403	Jalan 4/27E, 53300 Setapak, Malaysia
26775231	3.187142	101.7394995	54200 Setapak, Malaysia
26775232	3.1876805	101.739699	54200 Setapak, Malaysia
27125376	3.1784842	101.6995493	54200 Setapak, Malaysia
27125377	3.1778101	101.6996716	70 Jalan Sarikei, 50300 Kuala Lumpur, Malaysia
27125381	3.1777098	101.6993669	53200 Kuala Lumpur, Malaysia
27125382	3.1767064	101.6998532	21 Jalan Sarikei, 50300 Kuala Lumpur, Malaysia
27287980	3.1038006	101.6201301	220 Jalan Pahang, 50300 Kuala Lumpur, Malaysia
27697470	3.1384366	101.6294022	47300 Petaling Jaya, Malaysia
27697595	3.139864	101.6297348	60000 Kuala Lumpur, Malaysia
27754964	3.0993184	101.6448703	Jalan Wan Kadir 5, 60000 Kuala Lumpur, Malaysia
27755247	3.0985547	101.6439185	46200 Petaling Jaya, Malaysia
27755292	3.0978658	101.6460547	Jalan Yong Shook Lin, 46200 Petaling Jaya, Malaysia
27820850	3.1779329	101.7097026	Jalan Aman 7/6, 46000 Petaling Jaya, Malaysia
27820852	3.1760804	101.7064094	53200 Kuala Lumpur, Malaysia
27824832	3.1605914	101.6500499	53200 Kuala Lumpur, Malaysia
27853935	3.0745033	101.6410808	50480 Kuala Lumpur, Malaysia
27853937	3.0730666	101.6427464	46000 Petaling Jaya, Malaysia
27853939	3.0728173	101.642621	46000 Petaling Jaya, Malaysia
27853940	3.0732773	101.6427471	46000 Petaling Jaya, Malaysia
27853941	3.0732956	101.6420551	46000 Petaling Jaya, Malaysia
27853943	3.0726265	101.6420923	46000 Petaling Jaya, Malaysia
27853944	3.0737606	101.6424925	46000 Petaling Jaya, Malaysia
